Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903936_2012-01-05_10-24-10.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\bef\2012-01-05
Date Created,"Thursday, January 05, 2012 4:24:09 PM"
Date Last Modified,"Thursday, January 05, 2012 4:48:00 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Sample 4
Number of Events,1060
 
Time,Value
17,-0.0442591
17.05,-3.201716E-02
17.1,-2.979295E-02
17.15,-6.170133E-03
17.2,6.867447E-03
17.25,2.221218E-02
17.3,3.004873E-02
17.35,4.958952E-03
17.4,-3.577856E-02
17.45,-3.851613E-02
17.5,-8.488789E-03
17.55,2.183418E-02
17.6,4.199592E-02
17.65,4.468067E-02
17.7,2.267356E-02
17.75,-1.217371E-02
17.8,-0.0120785
17.85,3.125172E-03
17.9,-1.135082E-03
17.95,-1.884426E-02
18,-3.069305E-02
18.05,-4.306864E-02
18.1,-0.0384006
18.15,-3.977334E-02
18.2,-1.875292E-02
18.25,-1.734745E-02
18.3,-1.442192E-02
18.35,-1.289528E-02
18.4,1.912708E-02
18.45,3.829539E-02
18.5,4.878012E-02
18.55,6.616113E-02
18.6,5.307474E-02
18.65,0.0127456
18.7,-2.605138E-02
18.75,-0.0609169
18.8,-7.606347E-02
18.85,-7.058372E-02
18.9,-5.035282E-02
18.95,-3.906522E-02
19,-3.583451E-02
19.05,-2.561276E-02
19.1,-3.633411E-02
19.15,-4.238266E-02
19.2,-2.994054E-02
19.25,-3.200968E-02
19.3,-0.0422942
19.35,-4.841815E-02
19.4,-5.173505E-02
19.45,-2.506284E-02
19.5,-2.347492E-02
19.55,-0.0210133
19.6,-2.569992E-02
19.65,-2.917782E-02
19.7,-2.673117E-02
19.75,-2.941245E-02
19.8,-2.584342E-02
19.85,-2.329884E-02
19.9,-3.352298E-02
19.95,-3.812163E-02
20,-3.490455E-02
20.05,-0.0353311
20.1,-5.051997E-02
20.15,-4.907762E-02
20.2,-0.0143401
20.25,-4.258805E-03
20.3,6.044227E-03
20.35,7.802504E-03
20.4,9.559808E-03
20.45,6.231793E-03
20.5,3.467639E-03
20.55,7.736748E-03
20.6,9.196124E-03
20.65,-7.935286E-03
20.7,-2.534195E-02
20.75,-3.565646E-02
20.8,-4.356153E-02
20.85,-0.0518636
20.9,-4.015402E-02
20.95,-8.827774E-03
21,1.302643E-02
21.05,3.030375E-02
21.1,4.512032E-02
21.15,3.301707E-02
21.2,0.0164539
21.25,8.789344E-03
21.3,6.635159E-03
21.35,8.503926E-03
21.4,7.111215E-03
21.45,9.806687E-03
21.5,3.284118E-02
21.55,0.0405327
21.6,4.410443E-02
21.65,8.371172E-03
21.7,-2.241642E-02
21.75,-4.795055E-02
21.8,-6.505053E-02
21.85,-0.0610447
21.9,-4.193528E-02
21.95,-2.701342E-02
22,-3.564603E-02
22.05,-4.795941E-02
22.1,-7.331463E-02
22.15,-8.092813E-02
22.2,9.625794E-02
22.25,0.7576022
22.3,2.119863
22.35,4.073322
22.4,6.048492
22.45,7.33395
22.5,7.460238
22.55,6.320792
22.6,4.511326
22.65,2.710123
22.7,1.361141
22.75,0.5587745
22.8,0.1820119
22.85,6.699364E-02
22.9,3.813175E-02
22.95,2.048006E-02
23,3.919465E-03
23.05,-2.484891E-02
23.1,-4.561302E-02
23.15,-3.969928E-02
23.2,-2.445489E-02
23.25,-4.675655E-03
23.3,0.0124291
23.35,4.114797E-03
23.4,-7.638287E-03
23.45,-1.052136E-03
23.5,4.100269E-02
23.55,7.555872E-02
23.6,8.202201E-02
23.65,9.256496E-02
23.7,8.959951E-02
23.75,8.665079E-02
23.8,9.715679E-02
23.85,0.1087057
23.9,0.1026702
23.95,9.007038E-02
24,8.110466E-02
24.05,8.284731E-02
24.1,8.260434E-02
24.15,8.295672E-02
24.2,8.924667E-02
24.25,9.176633E-02
24.3,9.376818E-02
24.35,8.917014E-02
24.4,0.1021183
24.45,0.113044
24.5,0.1369529
24.55,0.1448328
24.6,0.1599079
24.65,0.163569
24.7,0.1802914
24.75,0.2096729
24.8,0.2196319
24.85,0.2225549
24.9,0.2339791
24.95,0.2384219
25,0.2424503
25.05,0.2633753
25.1,0.2966479
25.15,0.3106369
25.2,0.3134591
25.25,0.3354158
25.3,0.3421868
25.35,0.3382737
25.4,0.3678303
25.45,0.4070298
25.5,0.4341967
25.55,0.4445983
25.6,0.4613484
25.65,0.4769058
25.7,0.4798759
25.75,0.5054983
25.8,0.5212263
25.85,0.5094018
25.9,0.4819794
25.95,0.4540017
26,0.4205052
26.05,0.3919779
26.1,0.3747406
26.15,0.3710389
26.2,0.362594
26.25,0.351882
26.3,0.3428861
26.35,0.3417053
26.4,0.34686
26.45,0.3566448
26.5,0.3792773
26.55,0.4102837
26.6,0.4390546
26.65,0.5046227
26.7,0.6521289
26.75,0.8446941
26.8,1.024875
26.85,1.17982
26.9,1.242701
26.95,1.214166
27,1.155248
27.05,1.075638
27.1,0.9726167
27.15,0.8514555
27.2,0.7483798
27.25,0.6815835
27.3,0.6828544
27.35,0.8736812
27.4,1.390895
27.45,2.311674
27.5,3.490597
27.55,4.587993
27.6,5.24801
27.65,5.236202
27.7,4.603812
27.75,3.633148
27.8,2.65867
27.85,1.883721
27.9,1.363509
27.95,1.069673
28,0.9351755
28.05,0.8945077
28.1,0.8972036
28.15,0.9439912
28.2,0.9985101
28.25,1.046396
28.3,1.085531
28.35,1.102878
28.4,1.104112
28.45,1.086874
28.5,1.058961
28.55,1.007083
28.6,0.9404508
28.65,0.854332
28.7,0.7454818
28.75,0.640447
28.8,0.5515667
28.85,0.4750736
28.9,0.4468828
28.95,0.4431569
29,0.4522608
29.05,0.4491912
29.1,0.4573695
29.15,0.4408107
29.2,0.4323995
29.25,0.4282398
29.3,0.4489394
29.35,0.4771733
29.4,0.5488331
29.45,0.6658986
29.5,0.8085595
29.55,0.9615147
29.6,1.095017
29.65,1.163915
29.7,1.161474
29.75,1.09961
29.8,1.000911
29.85,0.8974636
29.9,0.8005698
29.95,0.714193
30,0.6595325
30.05,0.6083146
30.1,0.6006286
30.15,0.6114568
30.2,0.6499783
30.25,0.6712001
30.3,0.7004656
30.35,0.7196544
30.4,0.7205453
30.45,0.7106228
30.5,0.6778863
30.55,0.6308317
30.6,0.579052
30.65,0.5394334
30.7,0.4988972
30.75,0.4682207
30.8,0.4519351
30.85,0.425262
30.9,0.4056765
30.95,0.4101489
31,0.4118019
31.05,0.4005672
31.1,0.3864386
31.15,0.3735229
31.2,0.3547112
31.25,0.3720042
31.3,0.4259181
31.35,0.4710182
31.4,0.5120476
31.45,0.5423277
31.5,0.528236
31.55,0.4941206
31.6,0.4649907
31.65,0.4542778
31.7,0.4405793
31.75,0.4417619
31.8,0.4594517
31.85,0.4687024
31.9,0.5023517
31.95,0.5545878
32,0.5918764
32.05,0.5962471
32.1,0.5622006
32.15,0.5145276
32.2,0.4700362
32.25,0.4138028
32.3,0.4082582
32.35,0.3929406
32.4,0.3799011
32.45,0.3698032
32.5,0.4044247
32.55,0.4775494
32.6,0.5864675
32.65,0.7163777
32.7,0.8150637
32.75,0.8421698
32.8,0.790851
32.85,0.6859062
32.9,0.5566697
32.95,0.4646626
33,0.4104394
33.05,0.3954671
33.1,0.4285996
33.15,0.4602758
33.2,0.4690387
33.25,0.4874037
33.3,0.4878005
33.35,0.4895139
33.4,0.4836063
33.45,0.488446
33.5,0.4916644
33.55,0.5045565
33.6,0.5112326
33.65,0.50003
33.7,0.487382
33.75,0.4852608
33.8,0.4968159
33.85,0.5315459
33.9,0.570923
33.95,0.6036269
34,0.6372827
34.05,0.6728749
34.1,0.7119276
34.15,0.7419231
34.2,0.7579382
34.25,0.7269892
34.3,0.6857996
34.35,0.6824541
34.4,0.6882079
34.45,0.7316921
34.5,0.7985807
34.55,0.8447841
34.6,0.8550141
34.65,0.8458253
34.7,0.8267063
34.75,0.8036923
34.8,0.7858085
34.85,0.7719409
34.9,0.7509674
34.95,0.7184148
35,0.6939254
35.05,0.6600558
35.1,0.6568112
35.15,0.6918779
35.2,0.7436954
35.25,0.7792354
35.3,0.8275878
35.35,0.8673236
35.4,0.9027907
35.45,0.944412
35.5,1.019359
35.55,1.065646
35.6,1.083867
35.65,1.068288
35.7,1.045922
35.75,1.057624
35.8,1.103744
35.85,1.168513
35.9,1.221326
35.95,1.237324
36,1.215997
36.05,1.14614
36.1,1.072008
36.15,0.9959766
36.2,0.9147028
36.25,0.8698592
36.3,0.8288503
36.35,0.8181407
36.4,0.8083284
36.45,0.7835764
36.5,0.8148705
36.55,0.8599003
36.6,0.8842895
36.65,0.9375349
36.7,1.012523
36.75,1.09066
36.8,1.136746
36.85,1.182878
36.9,1.203194
36.95,1.188883
37,1.16727
37.05,1.137676
37.1,1.098821
37.15,1.049789
37.2,1.02573
37.25,1.030249
37.3,1.05392
37.35,1.100287
37.4,1.162173
37.45,1.236897
37.5,1.311102
37.55,1.330297
37.6,1.300204
37.65,1.263964
37.7,1.212471
37.75,1.193458
37.8,1.205947
37.85,1.244048
37.9,1.278097
37.95,1.298681
38,1.323556
38.05,1.318822
38.1,1.285616
38.15,1.263999
38.2,1.267588
38.25,1.304605
38.3,1.403944
38.35,1.528813
38.4,1.641019
38.45,1.716081
38.5,1.827481
38.55,1.985389
38.6,2.178748
38.65,2.399483
38.7,2.617695
38.75,2.734641
38.8,2.734795
38.85,2.605386
38.9,2.397187
38.95,2.150319
39,1.925152
39.05,1.796778
39.1,1.764473
39.15,1.801238
39.2,1.837178
39.25,1.829402
39.3,1.798066
39.35,1.74631
39.4,1.761693
39.45,1.834905
39.5,1.957715
39.55,2.146008
39.6,2.37446
39.65,2.614917
39.7,2.748353
39.75,2.73518
39.8,2.579776
39.85,2.344639
39.9,2.197889
39.95,2.212185
40,2.356828
40.05,2.612135
40.1,2.888425
40.15,3.114064
40.2,3.271209
40.25,3.373513
40.3,3.372746
40.35,3.295815
40.4,3.175136
40.45,3.032121
40.5,2.909335
40.55,2.850821
40.6,2.814148
40.65,2.850098
40.7,2.951072
40.75,3.276399
40.8,3.706334
40.85,4.2993
40.9,5.278048
40.95,8.373571
41,16.65653
41.05,31.09834
41.1,47.93841
41.15,61.00248
41.2,65.61969
41.25,61.00084
41.3,50.71833
41.35,41.04902
41.4,37.4885
41.45,41.54513
41.5,51.02745
41.55,61.24575
41.6,67.93155
41.65,69.30872
41.7,67.45889
41.75,66.13598
41.8,68.55788
41.85,74.11662
41.9,78.97873
41.95,79.01021
42,72.68091
42.05,61.35341
42.1,48.05326
42.15,35.61774
42.2,26.0849
42.25,19.82639
42.3,16.08925
42.35,13.78118
42.4,12.16923
42.45,10.75764
42.5,9.290957
42.55,7.886384
42.6,6.657571
42.65,5.62123
42.7,4.75911
42.75,4.142112
42.8,3.63597
42.85,3.223028
42.9,2.815692
42.95,2.499551
43,2.25753
43.05,2.062795
43.1,1.932581
43.15,1.845503
43.2,1.783251
43.25,1.695754
43.3,1.601136
43.35,1.556976
43.4,1.523928
43.45,1.51364
43.5,1.541045
43.55,1.580176
43.6,1.633037
43.65,1.666868
43.7,1.683928
43.75,1.649072
43.8,1.58547
43.85,1.49815
43.9,1.409917
43.95,1.341953
44,1.29669
44.05,1.264604
44.1,1.235111
44.15,1.219565
44.2,1.231202
44.25,1.232555
44.3,1.267273
44.35,1.305774
44.4,1.349432
44.45,1.406664
44.5,1.490557
44.55,1.580593
44.6,1.639078
44.65,1.669339
44.7,1.663844
44.75,1.641636
44.8,1.599289
44.85,1.54336
44.9,1.495346
44.95,1.469308
45,1.476194
45.05,1.489962
45.1,1.485568
45.15,1.448423
45.2,1.373083
45.25,1.331583
45.3,1.300812
45.35,1.292229
45.4,1.308899
45.45,1.335354
45.5,1.366267
45.55,1.405906
45.6,1.434775
45.65,1.432617
45.7,1.434722
45.75,1.453254
45.8,1.460226
45.85,1.467712
45.9,1.460028
45.95,1.469611
46,1.481148
46.05,1.540857
46.1,1.587367
46.15,1.670931
46.2,1.867602
46.25,2.253668
46.3,2.947939
46.35,3.918596
46.4,4.952294
46.45,5.88932
46.5,6.655657
46.55,7.245255
46.6,7.649395
46.65,7.939096
46.7,8.238683
46.75,8.482592
46.8,8.717982
46.85,9.011617
46.9,9.414963
46.95,9.742711
47,9.930973
47.05,9.965013
47.1,9.882303
47.15,9.572456
47.2,9.319542
47.25,8.953694
47.3,8.613088
47.35,8.280862
47.4,8.0847
47.45,7.971934
47.5,8.092186
47.55,8.359063
47.6,8.773455
47.65,9.323942
47.7,9.946849
47.75,10.44735
47.8,10.59125
47.85,10.36004
47.9,9.684443
47.95,8.813982
48,7.908705
48.05,7.216212
48.1,6.73605
48.15,6.322505
48.2,5.938286
48.25,5.501245
48.3,4.956917
48.35,4.478159
48.4,3.992556
48.45,3.591709
48.5,3.245775
48.55,2.959021
48.6,2.7237
48.65,2.48909
48.7,2.259635
48.75,2.07398
48.8,1.933279
48.85,1.871009
48.9,1.847377
48.95,1.842239
49,1.821456
49.05,1.770328
49.1,1.695639
49.15,1.631237
49.2,1.524909
49.25,1.444655
49.3,1.384091
49.35,1.31014
49.4,1.306958
49.45,1.294081
49.5,1.23668
49.55,1.211814
49.6,1.218509
49.65,1.252715
49.7,1.296893
49.75,1.359441
49.8,1.391788
49.85,1.368229
49.9,1.390586
49.95,1.469986
50,1.516397
50.05,1.587718
50.1,1.68495
50.15,1.723352
50.2,1.67572
50.25,1.717101
50.3,1.766781
50.35,1.870247
50.4,1.918175
50.45,1.988639
50.5,2.056513
50.55,2.082932
50.6,2.077992
50.65,2.126051
50.7,2.175146
50.75,2.254991
50.8,2.31954
50.85,2.378516
50.9,2.363742
50.95,2.308135
51,2.293165
51.05,2.259379
51.1,2.239944
51.15,2.214007
51.2,2.215394
51.25,2.189485
51.3,2.163949
51.35,2.17817
51.4,2.146299
51.45,2.145639
51.5,2.157085
51.55,2.150383
51.6,2.15582
51.65,2.069393
51.7,2.066
51.75,2.079519
51.8,2.050461
51.85,2.018398
51.9,1.975189
51.95,1.930058
52,1.854954
52.05,1.805013
52.1,1.777102
52.15,1.751472
52.2,1.75146
52.25,1.791312
52.3,1.795486
52.35,1.802764
52.4,1.712687
52.45,1.669082
52.5,1.557203
52.55,1.553779
52.6,1.596579
52.65,1.637431
52.7,1.622001
52.75,1.58173
52.8,1.515034
52.85,1.526719
52.9,1.572874
52.95,1.655648
53,1.675175
53.05,1.654332
53.1,1.624059
53.15,1.581573
53.2,1.55505
53.25,1.528449
53.3,1.47947
53.35,1.386852
53.4,1.29538
53.45,1.214692
53.5,1.149539
53.55,1.18605
53.6,1.226919
53.65,1.226638
53.7,1.191316
53.75,1.12868
53.8,1.065511
53.85,1.025716
53.9,1.073116
53.95,1.103984
54,1.112986
54.05,1.114883
54.1,1.089412
54.15,1.035769
54.2,0.9797778
54.25,0.9514967
54.3,0.9255242
54.35,0.9069066
54.4,0.8975704
54.45,0.8835972
54.5,0.8848423
54.55,0.8845369
54.6,0.8564996
54.65,0.8228686
54.7,0.7909521
54.75,0.7856796
54.8,0.8442171
54.85,0.8995473
54.9,0.9022394
54.95,0.8708365
55,0.8096479
55.05,0.7510881
55.1,0.7185599
55.15,0.7424281
55.2,0.7881534
55.25,0.8117347
55.3,0.8118709
55.35,0.791448
55.4,0.7743506
55.45,0.7817622
55.5,0.7924416
55.55,0.7811173
55.6,0.7485948
55.65,0.7022278
55.7,0.662829
55.75,0.6903225
55.8,0.7504582
55.85,0.8123002
55.9,0.8363426
55.95,0.8260249
56,0.7630398
56.05,0.6799387
56.1,0.635882
56.15,0.6020039
56.2,0.5944883
56.25,0.6180949
56.3,0.6605724
56.35,0.6778407
56.4,0.6742991
56.45,0.6620071
56.5,0.624467
56.55,0.5832953
56.6,0.5639777
56.65,0.5810019
56.7,0.6249623
56.75,0.6321152
56.8,0.7041838
56.85,0.6889148
56.9,0.6481684
56.95,0.603477
57,0.5732393
57.05,0.5523165
57.1,0.5614504
57.15,0.572049
57.2,0.5694104
57.25,0.5264903
57.3,0.5036374
57.35,0.5033576
57.4,0.5207197
57.45,0.550965
57.5,0.5601926
57.55,0.5552406
57.6,0.5618133
57.65,0.5695233
57.7,0.5499792
57.75,0.5209067
57.8,0.508795
57.85,0.5189781
57.9,0.5713995
57.95,0.6285118
58,0.6668791
58.05,0.6347768
58.1,0.5938895
58.15,0.5670612
58.2,0.5446013
58.25,0.5524954
58.3,0.5613067
58.35,0.5668927
58.4,0.5717684
58.45,0.5606709
58.5,0.543097
58.55,0.5479897
58.6,0.5689771
58.65,0.6004331
58.7,0.6014093
58.75,0.6343358
58.8,0.6294578
58.85,0.5871018
58.9,0.568774
58.95,0.5772017
59,0.576745
59.05,0.5998352
59.1,0.550257
59.15,0.5182978
59.2,0.471105
59.25,0.4655565
59.3,0.4854046
59.35,0.4960586
59.4,0.5048475
59.45,0.479812
59.5,0.4494585
59.55,0.4437627
59.6,0.4112441
59.65,0.3841356
59.7,0.3701169
59.75,0.391683
59.8,0.3939472
59.85,0.3828771
59.9,0.3891082
59.95,0.4000166
60,0.3972621
60.05,0.3918586
60.1,0.3921214
60.15,0.3632986
60.2,0.3176731
60.25,0.303316
60.3,0.2947507
60.35,0.2872006
60.4,0.3152361
60.45,0.3524807
60.5,0.3677057
60.55,0.3540944
60.6,0.3629561
60.65,0.3771964
60.7,0.371649
60.75,0.3789265
60.8,0.3525884
60.85,0.323937
60.9,0.280598
60.95,0.308097
61,0.3242606
61.05,0.343787
61.1,0.3370214
61.15,0.3270244
61.2,0.2723157
61.25,0.2497233
61.3,0.2458988
61.35,0.2849476
61.4,0.3035416
61.45,0.3304133
61.5,0.3433092
61.55,0.3283533
61.6,0.3070655
61.65,0.3018383
61.7,0.3136289
61.75,0.3003443
61.8,0.2914765
61.85,0.3008861
61.9,0.2994964
61.95,0.2922498
62,0.2866687
62.05,0.2669489
62.1,0.2572023
62.15,0.2514342
62.2,0.2689752
62.25,0.2534352
62.3,0.2519222
62.35,0.2515593
62.4,0.2421328
62.45,0.2249808
62.5,0.2228402
62.55,0.2311875
62.6,0.249587
62.65,0.2530822
62.7,0.2518174
62.75,0.2290326
62.8,0.2102797
62.85,0.2154832
62.9,0.2249731
62.95,0.2488014
63,0.2298465
63.05,0.2380826
63.1,0.255666
63.15,0.3086735
63.2,0.3026907
63.25,0.2683267
63.3,0.2454283
63.35,0.2125306
63.4,0.2030469
63.45,0.2228891
63.5,0.2542526
63.55,0.2714708
63.6,0.2914114
63.65,0.3323671
63.7,0.3416384
63.75,0.309009
63.8,0.2738854
63.85,0.2554935
63.9,0.2532714
63.95,0.2536578
64,0.2370172
64.05,0.2285974
64.1,0.209532
64.15,0.1915262
64.2,0.1929625
64.25,0.2118404
64.3,0.2166952
64.35,0.1998752
64.4,0.1898993
64.45,0.1740223
64.5,0.1824833
64.55,0.1996501
64.6,0.218628
64.65,0.2314094
64.7,0.2248877
64.75,0.2196836
64.8,0.2077046
64.85,0.2147432
64.9,0.2294319
64.95,0.2336517
65,0.2285354
65.05,0.2243774
65.1,0.2315122
65.15,0.2288635
65.2,0.2249085
65.25,0.249851
65.3,0.2595636
65.35,0.249398
65.4,0.2425427
65.45,0.2271747
65.5,0.1933264
65.55,0.1635604
65.6,0.165586
65.65,0.1679727
65.7,0.1690536
65.75,0.16971
65.8,0.1628719
65.85,0.1335087
65.9,0.1469688
65.95,0.1815373
66,0.2088283
