Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903936_2012-01-05_11-16-28.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\bef\2012-01-05
Date Created,"Thursday, January 05, 2012 5:16:28 PM"
Date Last Modified,"Thursday, January 05, 2012 5:39:32 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Sample 10
Number of Events,1060
 
Time,Value
17,0.024935
17.05,1.943139E-02
17.1,3.036666E-02
17.15,3.731968E-02
17.2,3.231957E-02
17.25,3.033958E-02
17.3,0.0268838
17.35,2.874013E-02
17.4,2.652008E-02
17.45,2.095741E-02
17.5,1.580733E-02
17.55,2.028805E-02
17.6,1.559414E-02
17.65,1.067965E-02
17.7,-1.216284E-02
17.75,-3.057379E-02
17.8,-3.770942E-02
17.85,-3.402474E-02
17.9,-0.03176
17.95,-1.111069E-02
18,1.111928E-02
18.05,2.198362E-02
18.1,1.869037E-02
18.15,1.207753E-02
18.2,-3.267642E-03
18.25,-1.345394E-02
18.3,-1.838342E-02
18.35,-1.564526E-02
18.4,-3.175047E-03
18.45,7.380084E-03
18.5,9.42707E-03
18.55,5.68918E-03
18.6,-4.012682E-04
18.65,-6.789326E-03
18.7,-1.148715E-02
18.75,-1.574077E-02
18.8,-3.601783E-03
18.85,5.281587E-03
18.9,1.513548E-02
18.95,0.0150655
19,1.545674E-02
19.05,1.018676E-02
19.1,7.202075E-03
19.15,1.464479E-02
19.2,0.0249254
19.25,2.699484E-02
19.3,6.943881E-03
19.35,-1.498137E-02
19.4,-1.875841E-02
19.45,3.584552E-03
19.5,2.657813E-02
19.55,5.129302E-02
19.6,0.044891
19.65,4.538871E-02
19.7,2.202721E-02
19.75,-1.179171E-02
19.8,-1.439722E-02
19.85,-1.974087E-02
19.9,-1.365146E-02
19.95,-8.665829E-03
20,-9.156812E-03
20.05,6.92213E-03
20.1,2.064278E-03
20.15,-2.113932E-02
20.2,-6.801517E-03
20.25,-1.102285E-02
20.3,-6.246255E-03
20.35,1.634605E-03
20.4,2.039045E-02
20.45,4.534223E-02
20.5,4.662721E-02
20.55,4.719061E-02
20.6,6.436399E-02
20.65,5.703197E-02
20.7,4.648311E-02
20.75,2.867326E-02
20.8,1.295815E-02
20.85,-9.682301E-03
20.9,-2.783007E-02
20.95,-2.814127E-02
21,-1.773373E-02
21.05,-1.610274E-03
21.1,1.074055E-02
21.15,2.414801E-02
21.2,0.0358688
21.25,3.907946E-02
21.3,3.502025E-02
21.35,3.058907E-02
21.4,3.318883E-02
21.45,2.045134E-02
21.5,9.071513E-03
21.55,-2.11891E-03
21.6,-1.912507E-02
21.65,-3.813044E-02
21.7,-4.730945E-02
21.75,-4.226523E-02
21.8,-2.509238E-02
21.85,-1.267792E-02
21.9,-6.941558E-03
21.95,-6.911213E-03
22,1.567256E-03
22.05,7.870475E-03
22.1,2.157577E-02
22.15,7.953527E-03
22.2,7.138724E-02
22.25,0.4867365
22.3,1.649309
22.35,3.648595
22.4,6.011382
22.45,7.909667
22.5,8.594814
22.55,7.731524
22.6,5.805483
22.65,3.597943
22.7,1.787751
22.75,0.6974091
22.8,0.1876583
22.85,2.336084E-02
22.9,1.323014E-02
22.95,2.489767E-02
23,2.733226E-02
23.05,3.171867E-02
23.1,2.995316E-02
23.15,3.121118E-02
23.2,1.619082E-02
23.25,0.0151939
23.3,1.821764E-02
23.35,-5.38835E-04
23.4,-5.962017E-03
23.45,5.979443E-03
23.5,1.077652E-02
23.55,1.819958E-02
23.6,2.974826E-02
23.65,4.750331E-02
23.7,6.736946E-02
23.75,8.891164E-02
23.8,0.1038662
23.85,0.1156619
23.9,0.1133689
23.95,0.0929808
24,8.382643E-02
24.05,0.0750953
24.1,6.045378E-02
24.15,4.541333E-02
24.2,3.781668E-02
24.25,3.471157E-02
24.3,2.274968E-02
24.35,3.183082E-02
24.4,5.402378E-02
24.45,8.179986E-02
24.5,0.1086468
24.55,0.1181384
24.6,0.1043491
24.65,9.555069E-02
24.7,9.534163E-02
24.75,0.1076327
24.8,0.1281855
24.85,0.1510608
24.9,0.149988
24.95,0.1582444
25,0.1575092
25.05,0.1641391
25.1,0.1573087
25.15,0.1374126
25.2,0.1385596
25.25,0.1364858
25.3,0.1321869
25.35,0.142873
25.4,0.1365729
25.45,0.1481111
25.5,0.1407118
25.55,0.1234839
25.6,0.1198285
25.65,0.1269717
25.7,0.1463125
25.75,0.1765522
25.8,0.1945002
25.85,0.2033098
25.9,0.1871067
25.95,0.1765981
26,0.1716418
26.05,0.1794403
26.1,0.1768637
26.15,0.1603486
26.2,0.1342193
26.25,0.1278357
26.3,0.1387617
26.35,0.1551532
26.4,0.1769727
26.45,0.194797
26.5,0.1833066
26.55,0.1578584
26.6,0.1432703
26.65,0.1427254
26.7,0.1539905
26.75,0.198843
26.8,0.2530011
26.85,0.2885643
26.9,0.3126902
26.95,0.3217659
27,0.3202148
27.05,0.3012711
27.1,0.2821134
27.15,0.2528733
27.2,0.2153961
27.25,0.1982174
27.3,0.1931093
27.35,0.2207493
27.4,0.3318937
27.45,0.5686374
27.5,0.951313
27.55,1.38847
27.6,1.77824
27.65,1.997306
27.7,1.946588
27.75,1.690215
27.8,1.329963
27.85,0.9786974
27.9,0.7070872
