Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903936_2012-01-05_09-47-46.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\bef\2012-01-05
Date Created,"Thursday, January 05, 2012 4:11:29 PM"
Date Last Modified,"Thursday, January 05, 2012 3:47:46 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Sample 2
Number of Events,1060
 
Time,Value
17,9.243955E-02
17.05,6.491354E-02
17.1,1.901529E-02
17.15,-1.468736E-02
17.2,-2.586116E-02
17.25,-3.443006E-02
17.3,-2.854239E-02
17.35,-2.066188E-02
17.4,2.164671E-03
17.45,0.0485471
17.5,7.354646E-02
17.55,4.511679E-02
17.6,1.392475E-02
17.65,-2.724965E-02
17.7,-5.597189E-02
17.75,-4.719711E-02
17.8,-3.114644E-02
17.85,-2.439958E-02
17.9,-4.064092E-02
17.95,-4.349854E-02
18,-3.917694E-02
18.05,-3.679875E-02
18.1,-1.008789E-02
18.15,1.121017E-02
18.2,3.226574E-02
18.25,0.0465362
18.3,5.384196E-02
18.35,3.923515E-02
18.4,3.244497E-02
18.45,0.0199392
18.5,-1.982672E-03
18.55,-2.070915E-02
18.6,-2.084798E-02
18.65,-3.527853E-02
18.7,-0.0486383
18.75,-4.612213E-02
18.8,-3.412835E-02
18.85,-4.222532E-02
18.9,-1.889368E-02
18.95,1.424012E-02
19,2.378301E-02
19.05,1.771693E-02
19.1,2.252764E-02
19.15,9.635079E-03
19.2,-1.310538E-03
19.25,-5.024412E-03
19.3,-8.716377E-05
19.35,2.128083E-02
19.4,3.790201E-02
19.45,4.503902E-02
19.5,3.796123E-02
19.55,0.0310036
19.6,2.994944E-02
19.65,1.466712E-02
19.7,7.952306E-03
19.75,-9.740178E-03
19.8,-2.074949E-02
19.85,-1.654926E-02
19.9,5.130849E-03
19.95,9.188912E-03
20,-2.094528E-02
20.05,-4.153112E-02
20.1,-7.410958E-02
20.15,-8.381892E-02
20.2,-9.034456E-02
20.25,-0.0807445
20.3,-0.0568959
20.35,-0.0386044
20.4,-1.087491E-02
20.45,4.364622E-03
20.5,1.56872E-03
20.55,6.786601E-04
20.6,1.974668E-02
20.65,2.305703E-02
