Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903936_2012-01-05_10-24-10.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\bef\2012-01-05
Date Created,"Thursday, January 05, 2012 4:24:09 PM"
Date Last Modified,"Thursday, January 05, 2012 4:48:00 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Sample 9
Number of Events,1060
 
Time,Value
17,-1.328876E-02
17.05,1.084678E-02
17.1,1.897953E-02
17.15,2.790536E-02
17.2,2.663815E-02
17.25,0.0115402
17.3,2.063513E-03
17.35,6.89133E-03
17.4,1.483964E-02
17.45,1.531171E-02
17.5,7.062738E-03
17.55,-1.14823E-03
17.6,-5.690678E-03
17.65,-1.813777E-03
17.7,5.924352E-03
17.75,-3.615334E-03
17.8,-2.664891E-02
17.85,-2.916257E-02
17.9,-1.878523E-02
17.95,9.513982E-03
18,0.0402568
18.05,0.0572062
18.1,5.432435E-02
18.15,3.330065E-02
18.2,1.750424E-02
18.25,1.515434E-02
18.3,3.902597E-03
18.35,-5.196651E-04
18.4,1.721172E-03
18.45,5.348339E-03
18.5,8.443456E-03
18.55,-1.551026E-03
18.6,-1.154567E-02
18.65,-2.191395E-02
18.7,-2.434264E-02
18.75,-1.877154E-02
18.8,-1.495838E-02
18.85,-1.973886E-02
18.9,-1.842724E-03
18.95,4.197703E-03
19,1.032358E-02
19.05,1.787708E-02
19.1,1.958809E-02
19.15,1.888079E-02
19.2,1.989548E-02
19.25,2.382674E-02
19.3,3.747712E-02
19.35,0.0108638
19.4,5.947192E-03
19.45,1.220054E-02
19.5,8.357327E-03
19.55,1.141146E-02
19.6,2.480753E-02
19.65,2.731459E-02
19.7,2.157869E-02
19.75,1.992751E-02
19.8,6.422106E-03
19.85,-1.329601E-02
19.9,-2.805526E-02
19.95,-3.160451E-02
20,-9.261006E-03
20.05,1.720182E-02
20.1,5.122097E-02
20.15,5.268174E-02
20.2,2.840623E-02
20.25,2.109034E-02
20.3,2.014494E-03
20.35,-1.318869E-02
20.4,-1.086538E-02
20.45,-3.667622E-03
20.5,3.636962E-03
20.55,6.150252E-03
20.6,1.301586E-03
20.65,-1.76117E-03
20.7,-1.150023E-02
20.75,-0.0216133
20.8,-1.729313E-02
20.85,2.901571E-03
20.9,1.592454E-02
20.95,1.204026E-02
21,8.181183E-03
21.05,6.071367E-03
21.1,-1.177502E-03
21.15,8.615882E-04
21.2,1.941455E-02
21.25,3.049259E-02
21.3,3.230996E-02
21.35,0.0182688
21.4,-1.000154E-03
21.45,-1.485649E-02
21.5,-1.320204E-03
21.55,1.866162E-02
21.6,3.883215E-02
21.65,5.661514E-02
21.7,6.103107E-02
21.75,3.999505E-02
21.8,3.599485E-02
21.85,2.329711E-02
21.9,2.729484E-02
21.95,9.903406E-03
22,3.815637E-03
22.05,-8.543343E-03
22.1,-1.988464E-02
22.15,-3.316485E-02
22.2,-1.133574E-02
22.25,0.2106389
22.3,0.9578392
22.35,2.342725
22.4,4.206425
22.45,5.925941
22.5,6.895438
22.55,6.660382
22.6,5.371832
22.65,3.592486
22.7,1.957761
22.75,0.82696
22.8,0.2553983
22.85,4.834189E-02
22.9,3.648097E-02
22.95,2.220356E-02
23,1.026662E-02
23.05,-6.15428E-03
23.1,-2.069264E-02
23.15,-4.391596E-02
23.2,-5.490385E-02
23.25,-5.430925E-02
23.3,-6.070523E-02
23.35,-5.976099E-02
23.4,-2.420945E-02
23.45,7.15545E-03
23.5,3.517913E-02
23.55,4.077096E-02
23.6,0.0595983
23.65,6.556685E-02
23.7,6.233098E-02
23.75,6.287458E-02
23.8,6.001401E-02
23.85,6.411298E-02
23.9,7.196576E-02
23.95,8.596985E-02
24,0.1073369
24.05,0.1100166
24.1,9.490791E-02
24.15,5.776994E-02
24.2,2.720688E-02
24.25,2.655472E-02
24.3,3.872091E-02
24.35,6.198864E-02
24.4,8.705524E-02
24.45,9.069425E-02
24.5,8.444036E-02
24.55,0.0714078
24.6,6.473299E-02
24.65,6.811731E-02
24.7,6.978325E-02
24.75,6.701647E-02
24.8,0.0705684
24.85,7.204292E-02
24.9,0.0822033
24.95,8.690775E-02
25,8.508393E-02
25.05,0.082968
25.1,6.929604E-02
25.15,5.171601E-02
25.2,5.150603E-02
25.25,4.641828E-02
25.3,4.955304E-02
25.35,6.373347E-02
25.4,0.078774
25.45,9.230877E-02
25.5,0.1078329
25.55,0.1132456
25.6,0.1065481
25.65,8.143209E-02
25.7,7.010829E-02
25.75,8.806922E-02
25.8,0.1169965
25.85,0.1457991
25.9,0.1715178
25.95,0.171045
26,0.1514243
26.05,0.1342643
26.1,0.1226416
26.15,0.1010741
26.2,0.1028583
26.25,0.1210448
26.3,0.1380089
26.35,0.1340914
26.4,0.1269824
26.45,0.1161397
26.5,0.1105135
26.55,0.1067056
26.6,0.1240721
26.65,0.144361
26.7,0.1665667
26.75,0.1922965
26.8,0.2198096
26.85,0.245417
26.9,0.2686566
26.95,0.2894095
27,0.3030995
27.05,0.2971723
27.1,0.2840829
27.15,0.2706882
27.2,0.2496813
27.25,0.2297127
27.3,0.2183417
27.35,0.2341223
27.4,0.3347013
27.45,0.5989113
27.5,1.084782
27.55,1.742714
27.6,2.384395
27.65,2.792795
27.7,2.867192
27.75,2.6095
27.8,2.12975
27.85,1.601386
27.9,1.163634
27.95,0.8625982
28,0.6569374
28.05,0.5303212
28.1,0.4775574
28.15,0.448075
28.2,0.4414757
28.25,0.4450957
28.3,0.4562744
28.35,0.4541292
28.4,0.4247862
28.45,0.4023949
28.5,0.3967414
28.55,0.3988987
28.6,0.3875072
28.65,0.3859327
28.7,0.3422893
28.75,0.2814413
28.8,0.2332174
28.85,0.2030993
28.9,0.182027
28.95,0.1608888
29,0.1593608
29.05,0.1533636
29.1,0.1511895
29.15,0.1735155
29.2,0.177868
29.25,0.1686322
29.3,0.1665434
29.35,0.1914715
29.4,0.2213752
29.45,0.2456962
29.5,0.272576
29.55,0.3100083
29.6,0.3506053
29.65,0.3990294
29.7,0.4525549
29.75,0.500563
29.8,0.5244225
29.85,0.5284576
29.9,0.5061261
29.95,0.4612698
30,0.3994559
30.05,0.3440325
30.1,0.2962718
30.15,0.2671227
30.2,0.2586033
30.25,0.2562307
30.3,0.237815
30.35,0.2132449
30.4,0.1982896
30.45,0.2013671
30.5,0.2226042
30.55,0.2509502
30.6,0.2677228
30.65,0.2572121
30.7,0.2224149
30.75,0.1877283
30.8,0.1743411
30.85,0.1757964
30.9,0.1981404
30.95,0.2253479
31,0.2328536
31.05,0.2185136
31.1,0.1950397
31.15,0.1802448
31.2,0.1832821
31.25,0.186268
31.3,0.210972
31.35,0.2244208
31.4,0.2311097
31.45,0.2222374
31.5,0.2075314
31.55,0.1912681
31.6,0.1750616
31.65,0.159682
31.7,0.1602595
31.75,0.1647104
31.8,0.189882
31.85,0.2070024
31.9,0.2344874
31.95,0.2658104
32,0.2958245
32.05,0.310087
32.1,0.3185987
32.15,0.3123251
32.2,0.2825561
32.25,0.2511781
32.3,0.2317204
32.35,0.224108
32.4,0.22356
32.45,0.2144003
32.5,0.2247335
32.55,0.2394436
32.6,0.3005125
32.65,0.3729698
32.7,0.4206019
32.75,0.4356897
32.8,0.4145696
32.85,0.3708546
32.9,0.3259519
32.95,0.2772005
33,0.2510986
33.05,0.2403278
33.1,0.230465
33.15,0.2326767
33.2,0.2335175
33.25,0.23636
33.3,0.2406714
33.35,0.2486668
33.4,0.2696471
33.45,0.2885354
33.5,0.2947482
33.55,0.2841879
33.6,0.2725836
33.65,0.2813132
33.7,0.2800584
33.75,0.2800043
33.8,0.2944501
33.85,0.3093075
33.9,0.3159131
33.95,0.3120624
34,0.3217557
34.05,0.3338318
34.1,0.3370036
34.15,0.3497099
34.2,0.3635184
34.25,0.384793
34.3,0.4046677
34.35,0.409493
34.4,0.4164051
34.45,0.4179983
34.5,0.4195164
34.55,0.4093617
34.6,0.4044141
34.65,0.4154795
34.7,0.4314047
34.75,0.4409875
34.8,0.4587109
34.85,0.4538931
34.9,0.444543
34.95,0.401952
35,0.365446
35.05,0.3585314
35.1,0.3697279
35.15,0.3763829
35.2,0.4239422
35.25,0.4768261
35.3,0.5544215
35.35,0.596036
35.4,0.6287935
35.45,0.6513339
35.5,0.659003
35.55,0.6523255
35.6,0.6433622
35.65,0.6137557
35.7,0.6042749
35.75,0.600899
35.8,0.6253009
35.85,0.6524185
35.9,0.6835294
35.95,0.686941
36,0.6589195
36.05,0.6095639
36.1,0.5649086
36.15,0.5242859
36.2,0.48526
36.25,0.453985
36.3,0.4462925
36.35,0.4383388
36.4,0.438132
36.45,0.4609796
36.5,0.4879738
36.55,0.5187491
36.6,0.5564625
36.65,0.5850717
36.7,0.6125182
36.75,0.6266877
36.8,0.6602069
36.85,0.7025736
36.9,0.7252432
36.95,0.7469929
37,0.7336308
37.05,0.6749015
37.1,0.6143869
37.15,0.5806152
37.2,0.5879951
37.25,0.6229727
37.3,0.6727402
37.35,0.7229077
37.4,0.7414622
37.45,0.7478504
37.5,0.740838
37.55,0.7223575
37.6,0.709763
37.65,0.6988816
37.7,0.7026882
37.75,0.7232102
37.8,0.7571727
37.85,0.7851427
37.9,0.8075755
37.95,0.7904081
38,0.761004
38.05,0.7478448
38.1,0.7578672
38.15,0.7927668
38.2,0.83591
38.25,0.8766109
38.3,0.9218377
38.35,0.9643635
38.4,1.046532
38.45,1.174307
38.5,1.269259
38.55,1.412732
38.6,1.487503
38.65,1.546212
38.7,1.532493
38.75,1.443413
38.8,1.307431
38.85,1.167865
38.9,1.016722
38.95,0.9591978
39,0.9206367
39.05,0.9513367
39.1,0.9825394
39.15,1.000106
39.2,1.016546
39.25,1.032459
39.3,1.050967
39.35,1.075493
39.4,1.110043
39.45,1.197373
39.5,1.293049
39.55,1.38932
39.6,1.464394
39.65,1.467591
39.7,1.427143
39.75,1.384207
39.8,1.378688
39.85,1.420748
39.9,1.516397
39.95,1.673563
40,1.829775
40.05,1.956935
40.1,2.060753
40.15,2.109344
40.2,2.077579
40.25,1.993699
40.3,1.899946
40.35,1.814426
40.4,1.735853
40.45,1.692995
40.5,1.710119
40.55,1.775694
40.6,1.922526
40.65,2.182253
40.7,2.544476
40.75,3.122159
40.8,4.682121
40.85,8.885798
40.9,16.5831
40.95,26.01525
41,33.69872
41.05,36.67645
41.1,34.27227
41.15,28.122
41.2,21.6338
41.25,18.0722
41.3,18.50978
41.35,21.87715
41.4,26.21877
41.45,29.97976
41.5,32.58734
41.55,34.7266
41.6,37.61123
41.65,41.64697
41.7,46.1665
41.75,49.09089
41.8,48.24674
41.85,43.17132
41.9,35.16444
41.95,26.25947
42,18.39111
42.05,12.63726
42.1,9.188103
42.15,7.291862
42.2,6.287705
42.25,5.682608
42.3,5.106517
42.35,4.527669
42.4,4.053224
42.45,3.678637
42.5,3.402385
42.55,3.156707
42.6,2.943888
42.65,2.62017
42.7,2.249819
42.75,1.874278
42.8,1.544298
42.85,1.281304
42.9,1.108308
42.95,1.019555
43,0.9684709
43.05,0.9419224
43.1,0.9505345
43.15,0.9445677
43.2,0.9564168
43.25,1.011842
43.3,1.100295
43.35,1.14905
43.4,1.167551
43.45,1.165072
43.5,1.123667
43.55,1.064665
43.6,1.013533
43.65,0.9717818
43.7,0.9299753
43.75,0.8880805
43.8,0.8569399
43.85,0.8474141
43.9,0.8543971
43.95,0.8590301
44,0.8601156
44.05,0.8908484
44.1,0.9388925
44.15,0.9592306
44.2,0.974975
44.25,1.024632
44.3,1.067896
44.35,1.082188
44.4,1.122066
44.45,1.168014
44.5,1.184799
44.55,1.179785
44.6,1.178646
44.65,1.195018
44.7,1.181629
44.75,1.152456
44.8,1.13804
44.85,1.085922
44.9,1.03249
44.95,1.002461
45,0.9978886
45.05,1.022556
45.1,1.023472
45.15,1.020636
45.2,0.998812
45.25,0.9954722
45.3,1.000407
45.35,1.031264
45.4,1.073477
45.45,1.11747
45.5,1.140174
45.55,1.145699
45.6,1.122958
45.65,1.115123
45.7,1.097699
45.75,1.123378
45.8,1.161676
45.85,1.203615
45.9,1.238439
45.95,1.326728
46,1.57265
46.05,1.998191
46.1,2.578501
46.15,3.278353
46.2,3.916817
46.25,4.452768
46.3,4.826842
46.35,5.068733
46.4,5.244449
46.45,5.389491
46.5,5.561786
46.55,5.756364
46.6,5.983296
46.65,6.250778
46.7,6.45355
46.75,6.611204
46.8,6.681424
46.85,6.663368
46.9,6.601435
46.95,6.462
47,6.328353
47.05,6.19341
47.1,6.104029
47.15,6.040998
47.2,5.973322
47.25,5.964289
47.3,5.999525
47.35,6.055121
47.4,6.19802
47.45,6.419035
47.5,6.645272
47.55,6.73766
47.6,6.646373
47.65,6.397699
47.7,5.932953
47.75,5.394599
47.8,4.892574
47.85,4.466525
47.9,4.095684
47.95,3.793752
48,3.560509
48.05,3.309707
48.1,3.031015
48.15,2.794153
48.2,2.493759
48.25,2.265974
48.3,2.106507
48.35,2.000307
48.4,1.894111
48.45,1.787887
48.5,1.685118
48.55,1.605134
48.6,1.516371
48.65,1.478744
48.7,1.428377
48.75,1.392923
48.8,1.336242
48.85,1.311077
48.9,1.290043
48.95,1.277932
49,1.238284
49.05,1.202899
49.1,1.14865
49.15,1.077908
49.2,1.05274
49.25,1.066238
49.3,1.070736
49.35,1.102807
49.4,1.123229
49.45,1.125813
49.5,1.130466
49.55,1.155605
49.6,1.211252
49.65,1.28181
49.7,1.394816
49.75,1.496055
49.8,1.565619
49.85,1.621272
49.9,1.653224
49.95,1.667141
50,1.686975
50.05,1.736874
50.1,1.805031
50.15,1.849652
50.2,1.92084
50.25,1.983578
50.3,2.003617
50.35,1.995893
50.4,2.014177
50.45,2.037429
50.5,2.071309
50.55,2.075133
50.6,2.108406
50.65,2.071703
50.7,2.030363
50.75,2.028649
50.8,2.057885
50.85,2.062217
50.9,2.066215
50.95,2.045606
51,2.020346
51.05,1.977638
51.1,1.981519
51.15,1.991685
51.2,1.97576
51.25,1.93441
51.3,1.907014
51.35,1.85631
51.4,1.780927
51.45,1.757558
51.5,1.781144
51.55,1.797177
51.6,1.782542
51.65,1.767235
51.7,1.742773
51.75,1.70327
51.8,1.661598
51.85,1.628322
51.9,1.561814
51.95,1.517043
52,1.485842
52.05,1.533564
52.1,1.574692
52.15,1.583785
52.2,1.585192
52.25,1.545452
52.3,1.490084
52.35,1.442257
52.4,1.398476
52.45,1.374101
52.5,1.372316
52.55,1.41956
52.6,1.478777
52.65,1.512931
52.7,1.54974
52.75,1.569466
52.8,1.557204
52.85,1.507194
52.9,1.450821
52.95,1.399487
53,1.384639
53.05,1.367656
53.1,1.346749
53.15,1.317983
53.2,1.278258
53.25,1.255557
53.3,1.25407
53.35,1.254795
53.4,1.229645
53.45,1.1755
53.5,1.125075
53.55,1.110769
53.6,1.119748
53.65,1.137764
53.7,1.136113
53.75,1.115583
53.8,1.104326
53.85,1.111999
53.9,1.1195
53.95,1.140701
54,1.123888
54.05,1.127294
54.1,1.079345
54.15,1.025276
54.2,0.9891785
54.25,0.9825978
54.3,0.9741078
54.35,0.9607956
54.4,0.9500521
54.45,0.9100858
54.5,0.8381378
54.55,0.8346594
54.6,0.8403998
54.65,0.8758604
54.7,0.9428655
54.75,0.9775953
54.8,1.010997
54.85,0.9917786
54.9,0.9968577
54.95,0.9566209
55,0.9255003
55.05,0.9362262
55.1,0.9210843
55.15,0.8939438
55.2,0.8579962
55.25,0.8472043
55.3,0.8307896
55.35,0.8074981
55.4,0.8184807
55.45,0.8025728
55.5,0.80775
55.55,0.8251848
55.6,0.8308371
55.65,0.8628746
55.7,0.8575883
55.75,0.8159165
55.8,0.7651414
55.85,0.7114276
55.9,0.7110863
55.95,0.7317791
56,0.7819595
56.05,0.8403487
56.1,0.8410593
56.15,0.7863268
56.2,0.7258061
56.25,0.6923138
56.3,0.6832322
56.35,0.6962021
56.4,0.741487
56.45,0.756359
56.5,0.7322307
56.55,0.6924626
56.6,0.6447465
56.65,0.6082273
56.7,0.5975003
56.75,0.6355398
56.8,0.6805018
56.85,0.7328035
56.9,0.7738423
56.95,0.7747534
57,0.7347824
57.05,0.7011926
57.1,0.6553742
57.15,0.643256
57.2,0.6647966
57.25,0.6960644
57.3,0.6935441
57.35,0.6891679
57.4,0.6825726
57.45,0.6767728
57.5,0.6673636
57.55,0.6542197
57.6,0.6324834
57.65,0.6131933
57.7,0.6157436
57.75,0.630935
57.8,0.6511037
57.85,0.6639524
57.9,0.6229412
57.95,0.5518965
58,0.5113131
58.05,0.5210019
58.1,0.5810233
58.15,0.6035413
58.2,0.6327416
58.25,0.612096
58.3,0.5354003
58.35,0.5005147
58.4,0.4957548
58.45,0.5548963
58.5,0.6042317
58.55,0.6287031
58.6,0.6233959
58.65,0.6145006
58.7,0.5938338
58.75,0.5759232
58.8,0.5927685
58.85,0.6215845
58.9,0.6348949
58.95,0.6443038
59,0.6402528
59.05,0.6353554
59.1,0.586654
59.15,0.5468204
59.2,0.5404017
59.25,0.5314879
59.3,0.5345035
59.35,0.5382555
59.4,0.5523269
59.45,0.5632703
59.5,0.5536347
59.55,0.5480716
59.6,0.5443393
59.65,0.5303587
59.7,0.5088658
59.75,0.4757203
59.8,0.4407874
59.85,0.3951094
59.9,0.3627846
59.95,0.3648857
60,0.3764294
60.05,0.4004766
60.1,0.4063086
60.15,0.392204
60.2,0.3969497
60.25,0.4128197
60.3,0.413153
60.35,0.4133937
60.4,0.4104391
60.45,0.3930215
60.5,0.3777112
60.55,0.379847
60.6,0.3748425
60.65,0.352733
60.7,0.3454102
60.75,0.3525554
60.8,0.3378501
60.85,0.3493464
60.9,0.3571422
60.95,0.3443202
61,0.3880861
61.05,0.422254
61.1,0.4443896
61.15,0.4309978
61.2,0.4139997
61.25,0.3703419
61.3,0.3192886
61.35,0.3271495
61.4,0.3587871
61.45,0.3590379
61.5,0.3554143
61.55,0.3478098
61.6,0.3218173
61.65,0.2898139
61.7,0.2910523
61.75,0.2839756
61.8,0.2835549
61.85,0.291961
61.9,0.3282608
61.95,0.3475929
62,0.3509506
62.05,0.356532
62.1,0.3379302
62.15,0.2963616
62.2,0.2695857
62.25,0.2538191
62.3,0.2400947
62.35,0.241959
62.4,0.2610937
62.45,0.2806711
62.5,0.2952031
62.55,0.3034
62.6,0.314555
62.65,0.3248767
62.7,0.3276026
62.75,0.3311346
62.8,0.3275394
62.85,0.3243537
62.9,0.3136421
62.95,0.2987154
63,0.298031
63.05,0.2896492
63.1,0.2816539
63.15,0.2914125
63.2,0.3014867
63.25,0.3046005
63.3,0.2902265
63.35,0.2721842
63.4,0.259824
63.45,0.2545574
63.5,0.2723836
63.55,0.3063844
63.6,0.3363082
63.65,0.361422
63.7,0.3570864
63.75,0.327666
63.8,0.3082822
63.85,0.2754438
63.9,0.2537706
63.95,0.2475086
64,0.2595018
64.05,0.2822478
64.1,0.2909162
64.15,0.3134955
64.2,0.3189018
64.25,0.3008009
64.3,0.3151234
64.35,0.3222027
64.4,0.2986559
64.45,0.2596582
64.5,0.2314108
64.55,0.2164034
64.6,0.216036
64.65,0.2401632
64.7,0.2664085
64.75,0.2888787
64.8,0.2808561
64.85,0.2563739
64.9,0.2413428
64.95,0.248991
65,0.2459776
65.05,0.2457788
65.1,0.2590148
65.15,0.2546496
65.2,0.2287284
65.25,0.2170175
65.3,0.2186052
65.35,0.2327038
65.4,0.2326232
65.45,0.2273955
65.5,0.232349
