Data File Name,2100 expert_Eukaryote Total RNA Nano_DE34903936_2012-01-05_10-24-10.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\bef\2012-01-05
Date Created,"Thursday, January 05, 2012 4:24:09 PM"
Date Last Modified,"Thursday, January 05, 2012 4:48:00 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,-2.736134E-02
17.05,3.711401E-03
17.1,1.215139E-02
17.15,4.60349E-03
17.2,-8.142985E-03
17.25,-2.099068E-03
17.3,1.980947E-02
17.35,4.160311E-02
17.4,6.393263E-02
17.45,6.957442E-02
17.5,0.0445921
17.55,1.950903E-03
17.6,-0.0199908
17.65,-0.0126464
17.7,8.367415E-03
17.75,2.563667E-02
17.8,3.856902E-02
17.85,3.079806E-02
17.9,2.974154E-03
17.95,-1.008818E-02
18,-1.812013E-02
18.05,-1.302492E-02
18.1,-6.474016E-03
18.15,-1.768632E-03
18.2,2.832224E-02
18.25,3.920166E-02
18.3,3.941722E-02
18.35,3.155249E-03
18.4,-3.412723E-02
18.45,-3.534345E-02
18.5,-2.414428E-02
18.55,4.636027E-03
18.6,2.480776E-02
18.65,1.884842E-02
18.7,-4.617001E-03
18.75,-2.055295E-02
18.8,-5.666774E-03
18.85,6.40388E-03
18.9,2.279036E-03
18.95,2.131119E-03
19,5.115792E-03
19.05,3.317078E-03
19.1,2.847847E-03
19.15,8.476656E-03
19.2,1.661434E-02
19.25,1.334983E-02
19.3,2.702064E-03
19.35,-8.045039E-03
19.4,-1.702518E-02
19.45,-3.211296E-02
19.5,-2.668183E-02
19.55,-0.0158644
19.6,-3.913227E-04
19.65,1.615399E-03
19.7,7.672841E-03
19.75,2.169161E-02
19.8,1.841767E-02
19.85,2.566032E-02
19.9,2.050321E-02
19.95,1.383625E-02
20,5.90084E-03
20.05,3.166985E-03
20.1,2.419831E-02
20.15,0.0390586
20.2,4.790358E-02
20.25,4.914017E-02
20.3,3.902222E-02
20.35,4.408063E-02
20.4,5.322677E-02
20.45,6.912585E-02
20.5,7.005496E-02
20.55,5.023994E-02
20.6,3.785738E-02
20.65,3.306028E-02
20.7,0.0393895
20.75,4.915623E-02
20.8,5.814087E-02
20.85,7.976516E-02
20.9,6.149542E-02
20.95,4.518076E-02
21,3.947531E-02
21.05,4.503854E-02
21.1,5.812085E-02
21.15,7.492451E-02
21.2,8.849441E-02
21.25,6.953729E-02
21.3,2.283724E-02
21.35,-0.0168393
21.4,-3.720016E-02
21.45,-2.377713E-02
21.5,1.871261E-02
21.55,5.809985E-02
21.6,6.683849E-02
21.65,4.446059E-02
21.7,1.387051E-02
21.75,-0.011297
21.8,-1.130252E-02
21.85,1.395641E-02
21.9,3.496039E-02
21.95,3.475928E-02
22,1.905099E-02
22.05,1.514112E-02
22.1,1.034237E-02
22.15,0.0129231
22.2,4.657919E-02
22.25,0.2859516
22.3,1.029149
22.35,2.479543
22.4,4.458091
22.45,6.377377
22.5,7.46389
22.55,7.313795
22.6,6.013326
22.65,4.17537
22.7,2.422518
22.75,1.161619
22.8,0.4713587
22.85,0.1857774
22.9,0.1103823
22.95,0.1131415
23,9.990429E-02
23.05,8.104112E-02
23.1,5.435558E-02
23.15,4.921331E-02
23.2,6.971844E-02
23.25,0.1043145
23.3,0.1375206
23.35,0.1643419
23.4,0.1777397
23.45,0.1805816
23.5,0.1818656
23.55,0.1800723
23.6,0.1758889
23.65,0.1602942
23.7,0.130967
23.75,0.1135264
23.8,0.1147307
23.85,0.1553062
23.9,0.2019943
23.95,0.2338548
24,0.2280466
24.05,0.2013271
24.1,0.1918197
24.15,0.1832627
24.2,0.2018426
24.25,0.2287284
24.3,0.2440338
24.35,0.2485812
24.4,0.250227
24.45,0.2656328
24.5,0.2786945
24.55,0.2868701
24.6,0.2989226
24.65,0.312725
24.7,0.3301435
24.75,0.3372143
24.8,0.3351469
24.85,0.320592
24.9,0.2987548
24.95,0.2878679
25,0.3139371
25.05,0.344979
25.1,0.3618704
25.15,0.3578468
25.2,0.3709865
25.25,0.3701349
25.3,0.3655682
25.35,0.3686537
25.4,0.3531786
25.45,0.3347582
25.5,0.3281117
25.55,0.3212191
25.6,0.3207337
25.65,0.3193791
25.7,0.3260807
25.75,0.3362367
25.8,0.3375767
25.85,0.335335
25.9,0.3358038
25.95,0.3414825
26,0.3525221
26.05,0.3561252
26.1,0.3465157
26.15,0.3297525
26.2,0.3122507
26.25,0.3016688
26.3,0.3097966
26.35,0.3351289
26.4,0.3558185
26.45,0.3700786
26.5,0.364106
26.55,0.3671803
26.6,0.3684015
26.65,0.3752768
26.7,0.4178247
26.75,0.4571215
26.8,0.4752543
26.85,0.4829536
26.9,0.4608865
26.95,0.4245712
27,0.3948466
27.05,0.375866
27.1,0.3668807
27.15,0.3668795
27.2,0.3917446
27.25,0.4264772
27.3,0.455813
27.35,0.4811654
27.4,0.4969595
27.45,0.5084624
27.5,0.5181895
27.55,0.5405536
27.6,0.5606059
27.65,0.5604247
27.7,0.5606753
27.75,0.5572379
27.8,0.560573
27.85,0.56286
27.9,0.565888
27.95,0.5938271
28,0.625057
28.05,0.6773677
28.1,0.7722028
28.15,0.8543288
28.2,0.9721049
28.25,1.124588
28.3,1.316562
28.35,1.604291
28.4,2.048187
28.45,2.64743
28.5,3.433097
28.55,4.451718
28.6,5.855233
28.65,7.787132
28.7,10.21643
28.75,12.68416
28.8,14.46088
28.85,14.87754
28.9,13.71102
28.95,11.34328
29,8.514112
29.05,5.942914
29.1,4.003108
29.15,2.71445
29.2,1.911041
29.25,1.392812
29.3,1.080985
29.35,0.8736901
29.4,0.7638685
29.45,0.717105
29.5,0.6831758
29.55,0.659191
29.6,0.6867304
29.65,0.6929473
29.7,0.6718298
29.75,0.6509759
29.8,0.6209123
29.85,0.5850173
29.9,0.5594593
29.95,0.5764759
30,0.5887401
30.05,0.5913299
30.1,0.6038464
30.15,0.62138
30.2,0.6443028
30.25,0.6700867
30.3,0.6877531
30.35,0.6856268
30.4,0.670655
30.45,0.641612
30.5,0.6086317
30.55,0.5863026
30.6,0.5614486
30.65,0.5507889
30.7,0.5550191
30.75,0.576006
30.8,0.5922216
30.85,0.5902181
30.9,0.583569
30.95,0.5668761
31,0.5628603
31.05,0.5730304
31.1,0.5974491
31.15,0.622193
31.2,0.6255785
31.25,0.630708
31.3,0.6405635
31.35,0.6654937
31.4,0.7016261
31.45,0.7380618
31.5,0.7613777
31.55,0.7849056
31.6,0.827233
31.65,0.8827786
31.7,0.9315715
31.75,0.9698509
31.8,0.9770778
31.85,0.9500698
31.9,0.9233154
31.95,0.9167944
32,0.9410131
32.05,0.9495263
32.1,0.9638149
32.15,1.022825
32.2,1.168687
32.25,1.500063
32.3,2.108193
32.35,2.984434
32.4,4.255175
32.45,6.180351
32.5,8.949845
32.55,12.22408
32.6,15.22304
32.65,17.2176
32.7,17.70494
32.75,16.70387
32.8,14.82051
32.85,12.69655
32.9,10.74551
32.95,9.034348
33,7.490645
33.05,6.051229
33.1,4.694427
33.15,3.511379
33.2,2.567673
33.25,1.862919
33.3,1.387044
33.35,1.096845
33.4,0.9147496
33.45,0.7951553
33.5,0.7102119
33.55,0.6538768
33.6,0.5931543
33.65,0.5385766
33.7,0.5299059
33.75,0.5152054
33.8,0.4949814
33.85,0.4663441
33.9,0.4541017
33.95,0.4343343
34,0.4499326
34.05,0.480165
34.1,0.5037304
34.15,0.5165755
34.2,0.524087
34.25,0.5245292
34.3,0.5293081
34.35,0.5316413
34.4,0.5489252
34.45,0.564472
34.5,0.5745366
34.55,0.5758342
34.6,0.5773786
34.65,0.5718607
34.7,0.5390118
34.75,0.5203303
34.8,0.5170381
34.85,0.5283118
34.9,0.53563
34.95,0.5527044
35,0.5819305
35.05,0.587348
35.1,0.6049311
35.15,0.6409754
35.2,0.6443471
35.25,0.6252576
35.3,0.5956681
35.35,0.592563
35.4,0.601411
35.45,0.6093956
35.5,0.6184516
35.55,0.6163337
35.6,0.6062696
35.65,0.6018578
35.7,0.5938832
35.75,0.5960138
35.8,0.6003988
35.85,0.5966895
35.9,0.5961945
35.95,0.6097951
36,0.6252772
36.05,0.6227485
36.1,0.638856
36.15,0.6567162
36.2,0.6652339
36.25,0.6878762
36.3,0.7035772
36.35,0.7282606
36.4,0.7341338
36.45,0.7373235
36.5,0.7412502
36.55,0.7530273
36.6,0.7716441
36.65,0.8134837
36.7,0.8549884
36.75,0.8863376
36.8,0.8844191
36.85,0.8592529
36.9,0.840045
36.95,0.8374603
37,0.8937498
37.05,1.245478
37.1,2.267063
37.15,4.140009
37.2,6.593014
37.25,9.138958
37.3,11.31174
37.35,12.8865
37.4,13.87405
37.45,14.28425
37.5,13.99346
37.55,12.85678
37.6,10.97465
37.65,8.747528
37.7,6.59903
37.75,4.866032
37.8,3.598472
37.85,2.689339
37.9,2.029366
37.95,1.528453
38,1.221056
38.05,1.022017
38.1,0.87008
38.15,0.7751951
38.2,0.7195719
38.25,0.6821525
38.3,0.6544779
38.35,0.6396764
38.4,0.653133
38.45,0.6666316
38.5,0.6896572
38.55,0.7079361
38.6,0.7124501
38.65,0.698424
38.7,0.6792938
38.75,0.6677487
38.8,0.6780698
38.85,0.6892421
38.9,0.696068
38.95,0.6883423
39,0.6894998
39.05,0.6865364
39.1,0.6733752
39.15,0.6548766
39.2,0.6588375
39.25,0.6677036
39.3,0.6642616
39.35,0.6697234
39.4,0.6818258
39.45,0.6567723
39.5,0.6636122
39.55,0.6583561
39.6,0.6863723
39.65,0.6972007
39.7,0.7016308
39.75,0.7130179
39.8,0.7250554
39.85,0.7410233
39.9,0.7629477
39.95,0.7995269
40,0.8380628
40.05,0.8485512
40.1,0.8781603
40.15,0.9493939
40.2,1.003312
40.25,1.026614
40.3,0.9972196
40.35,0.9154955
40.4,0.8351687
40.45,0.7933304
40.5,0.8014243
40.55,0.8111147
40.6,0.7955453
40.65,0.7870601
40.7,0.8072353
40.75,0.8858292
40.8,0.9887523
40.85,1.064943
40.9,1.12236
40.95,1.158241
41,1.132041
41.05,1.106214
41.1,1.075158
41.15,1.038736
41.2,0.9870872
41.25,0.9299736
41.3,0.8979834
41.35,0.8982014
41.4,0.8980879
41.45,0.914502
41.5,0.9316888
41.55,0.9510444
41.6,0.9710549
41.65,0.9989582
41.7,1.038976
41.75,1.07138
41.8,1.101302
41.85,1.155214
41.9,1.199069
41.95,1.248398
42,1.31591
42.05,1.484311
42.1,1.72924
42.15,2.183313
42.2,2.955763
42.25,4.084383
42.3,5.381975
42.35,6.781968
42.4,8.129367
42.45,9.324909
42.5,10.21005
42.55,10.83874
42.6,11.26008
42.65,11.41912
42.7,11.31954
42.75,11.00739
42.8,10.53489
42.85,9.851406
42.9,8.934115
42.95,7.905074
43,6.784899
43.05,5.669711
43.1,4.614258
43.15,3.663493
43.2,2.899362
43.25,2.268313
43.3,1.803962
43.35,1.488516
43.4,1.270529
43.45,1.148409
43.5,1.042991
43.55,1.016407
43.6,0.9849723
43.65,0.9184689
43.7,0.8659022
43.75,0.8269849
43.8,0.8161407
43.85,0.8410568
43.9,0.8425723
43.95,0.8413136
44,0.8218527
44.05,0.8161482
44.1,0.8318599
44.15,0.8473763
44.2,0.8844777
44.25,0.9140025
44.3,0.9172009
44.35,0.9077005
44.4,0.8777112
44.45,0.8470816
44.5,0.8219448
44.55,0.816644
44.6,0.7960089
44.65,0.7686272
44.7,0.7461112
44.75,0.73441
44.8,0.7350273
44.85,0.7450926
44.9,0.7635033
44.95,0.7526278
45,0.7314644
45.05,0.7496939
45.1,0.729971
45.15,0.7598109
45.2,0.815219
45.25,0.8487397
45.3,0.8653367
45.35,0.8679415
45.4,0.8592034
45.45,0.8377839
45.5,0.8173636
45.55,0.818413
45.6,0.8391328
45.65,0.8709732
45.7,0.8876056
45.75,0.8868375
45.8,0.8916653
45.85,0.8913982
45.9,0.8897353
45.95,0.9171761
46,0.9669193
46.05,1.020716
46.1,1.046778
46.15,1.059928
46.2,1.06235
46.25,1.031689
46.3,1.005909
46.35,0.9784184
46.4,0.9981224
46.45,1.041688
46.5,1.067624
46.55,1.080756
46.6,1.077496
46.65,1.079069
46.7,1.068844
46.75,1.070377
46.8,1.06316
46.85,1.034504
46.9,1.03243
46.95,1.053095
47,1.084107
47.05,1.11075
47.1,1.160066
47.15,1.210312
47.2,1.269809
47.25,1.364746
47.3,1.442618
47.35,1.480758
47.4,1.494372
47.45,1.522358
47.5,1.541312
47.55,1.560866
47.6,1.60401
47.65,1.645463
47.7,1.705153
47.75,1.799945
47.8,1.949247
47.85,2.062482
47.9,2.212331
47.95,2.39971
48,2.642648
48.05,2.887441
48.1,3.138077
48.15,3.402567
48.2,3.610132
48.25,3.857716
48.3,4.127748
48.35,4.401314
48.4,4.720747
48.45,5.074468
48.5,5.422988
48.55,5.690088
48.6,5.969303
48.65,6.269277
48.7,6.60792
48.75,6.98931
48.8,7.311088
48.85,7.578453
48.9,7.831228
48.95,8.059542
49,8.346085
49.05,8.597665
49.1,8.837351
49.15,8.793011
49.2,8.628135
49.25,8.481672
49.3,8.365013
49.35,8.184809
49.4,7.999216
49.45,7.773698
49.5,7.501848
49.55,7.127784
49.6,6.800721
49.65,6.467511
49.7,6.033252
49.75,5.592924
49.8,5.212022
49.85,4.850523
49.9,4.501012
49.95,4.12911
50,3.759716
50.05,3.323722
50.1,2.918898
50.15,2.595362
50.2,2.294835
50.25,2.067677
50.3,1.878986
50.35,1.696613
50.4,1.562711
50.45,1.422233
50.5,1.34201
50.55,1.192589
50.6,1.070142
50.65,0.9629822
50.7,0.8837021
50.75,0.8425153
50.8,0.8336101
50.85,0.8378663
50.9,0.8394691
50.95,0.813437
51,0.7806392
51.05,0.734189
51.1,0.7114164
51.15,0.6925499
51.2,0.7074879
51.25,0.7570441
51.3,0.7774234
51.35,0.7718126
51.4,0.7457699
51.45,0.7516747
51.5,0.7817217
51.55,0.8271761
51.6,0.862127
51.65,0.8365846
51.7,0.8458383
51.75,0.854165
51.8,0.8704167
51.85,0.9672148
51.9,1.020041
51.95,1.087446
52,1.123279
52.05,1.215909
52.1,1.263001
52.15,1.338522
52.2,1.39445
52.25,1.433344
52.3,1.422689
52.35,1.461087
52.4,1.476775
52.45,1.529356
52.5,1.643056
52.55,1.798722
52.6,1.911051
52.65,1.996759
52.7,2.088806
52.75,2.17847
52.8,2.252426
52.85,2.336623
52.9,2.403452
52.95,2.479337
53,2.596669
53.05,2.71526
53.1,2.878319
53.15,3.054579
53.2,3.217057
53.25,3.387213
53.3,3.502539
53.35,3.630871
53.4,3.712323
53.45,3.724733
53.5,3.865935
53.55,4.001241
53.6,4.114082
53.65,4.286665
53.7,4.421878
53.75,4.546839
53.8,4.599185
53.85,4.624431
53.9,4.707195
53.95,4.810229
54,4.961261
54.05,5.068988
54.1,5.146748
54.15,5.183805
54.2,5.198262
54.25,5.292863
54.3,5.371153
54.35,5.392526
54.4,5.376522
54.45,5.411511
54.5,5.437028
54.55,5.459852
54.6,5.454635
54.65,5.459719
54.7,5.30242
54.75,5.202466
54.8,5.086958
54.85,5.008288
54.9,4.900047
54.95,4.874804
55,4.842697
55.05,4.73435
55.1,4.622032
55.15,4.448416
55.2,4.298833
55.25,4.202431
55.3,4.127066
55.35,4.09958
55.4,4.019043
55.45,3.861645
55.5,3.695734
55.55,3.574338
55.6,3.456687
55.65,3.286395
55.7,3.108491
55.75,2.921288
55.8,2.730931
55.85,2.591005
55.9,2.491307
55.95,2.350934
56,2.197654
56.05,2.063746
56.1,1.978887
56.15,1.839899
56.2,1.750228
56.25,1.624821
56.3,1.500561
56.35,1.381564
56.4,1.297786
56.45,1.268829
56.5,1.229683
56.55,1.179229
56.6,1.15699
56.65,1.118864
56.7,1.061778
56.75,0.979046
56.8,0.9086959
56.85,0.8251846
56.9,0.7400295
56.95,0.6775691
57,0.6409134
57.05,0.6150347
57.1,0.5995169
57.15,0.5822473
57.2,0.5437299
57.25,0.5065084
57.3,0.4771742
57.35,0.4494864
57.4,0.4252539
57.45,0.4153069
57.5,0.4032178
57.55,0.3727649
57.6,0.3699706
57.65,0.3880099
57.7,0.3661464
57.75,0.3300447
57.8,0.3230317
57.85,0.315273
57.9,0.3206954
57.95,0.3251393
58,0.3238003
58.05,0.3044523
58.1,0.2696357
58.15,0.2742634
58.2,0.2797225
58.25,0.2783755
58.3,0.2817373
58.35,0.2815302
58.4,0.2833947
58.45,0.2932248
58.5,0.3168794
58.55,0.3343408
58.6,0.3315254
58.65,0.3322742
58.7,0.3567089
58.75,0.3741743
58.8,0.3774835
58.85,0.3755494
58.9,0.3599895
58.95,0.3637158
59,0.3730556
59.05,0.4025514
59.1,0.4343386
59.15,0.4736251
59.2,0.4758778
59.25,0.4927698
59.3,0.5072757
59.35,0.5081133
59.4,0.5064558
59.45,0.5021618
59.5,0.5052238
59.55,0.5167145
59.6,0.5248931
59.65,0.5225106
59.7,0.4779894
59.75,0.4388145
59.8,0.4253549
59.85,0.4105879
59.9,0.3857071
59.95,0.3678159
60,0.3586375
60.05,0.3560849
60.1,0.3602398
60.15,0.3502849
60.2,0.329893
60.25,0.2854273
60.3,0.2480319
60.35,0.2307312
60.4,0.2244787
60.45,0.2248508
60.5,0.2352727
60.55,0.2315343
60.6,0.2447596
60.65,0.2414072
60.7,0.2190696
60.75,0.2249292
60.8,0.2315701
60.85,0.2504458
60.9,0.2681376
60.95,0.2585257
61,0.2419376
61.05,0.2259188
61.1,0.2228594
61.15,0.2174402
61.2,0.2208837
61.25,0.2320349
61.3,0.2190721
61.35,0.20414
61.4,0.198951
61.45,0.1908008
61.5,0.1682057
61.55,0.1583843
61.6,0.153616
61.65,0.1655542
61.7,0.1843669
61.75,0.2202503
61.8,0.2146729
61.85,0.2008455
61.9,0.1724679
61.95,0.1378722
62,0.1211197
62.05,0.1361915
62.1,0.1649041
62.15,0.18143
62.2,0.1959396
62.25,0.1959386
62.3,0.1800877
62.35,0.1787298
62.4,0.205352
62.45,0.2344436
62.5,0.251006
62.55,0.2393133
62.6,0.2026674
62.65,0.1659148
62.7,0.1657128
62.75,0.1875175
62.8,0.2097602
62.85,0.2352554
62.9,0.2348303
62.95,0.2168273
63,0.1839482
63.05,0.1621211
63.1,0.1570529
63.15,0.1460155
63.2,0.1435738
63.25,0.1307333
63.3,0.1468439
63.35,0.1373394
63.4,0.152781
63.45,0.1701651
63.5,0.1723603
63.55,0.1720242
63.6,0.1683683
63.65,0.1655426
63.7,0.1722178
63.75,0.1764692
63.8,0.1965036
63.85,0.1940176
63.9,0.184494
63.95,0.1636662
64,0.1348662
64.05,0.1191147
64.1,0.1150595
64.15,0.1286487
64.2,0.13577
64.25,0.1341709
64.3,0.1361014
64.35,0.1468563
64.4,0.1638968
64.45,0.158357
64.5,0.1653127
64.55,0.1552796
64.6,0.1506701
64.65,0.1656598
64.7,0.192442
64.75,0.1991483
64.8,0.1936858
64.85,0.1620698
64.9,0.1466307
64.95,0.1419564
65,0.1525397
65.05,0.1495405
65.1,0.1251443
65.15,9.696107E-02
65.2,9.034755E-02
65.25,8.308259E-02
65.3,9.611501E-02
65.35,0.1128196
65.4,0.1136924
65.45,9.513374E-02
65.5,6.958015E-02
65.55,6.773655E-02
65.6,7.790593E-02
65.65,0.1038483
65.7,0.1308755
65.75,0.1284346
65.8,0.110141
65.85,8.568154E-02
65.9,7.242498E-02
65.95,7.601188E-02
